AnimalID,LABID.x,Duplicate1,Duplicate2,Duplicate3,Herd,all.2021.data.herds,SEX,HAP,mito.haps,USE,GTseq.stratum,Optimization.sample,Main.run,Latitude,Longitude,YR,SOURCE,Contact,Notes,Permission.requested,Permission.received,Photo.Need.permission,Photo.Have.permission,LABID.y,prod,val,MS43,MS45,MS51,MS54,times.run,genos.10readsMin,genos.20readsMin,Include on 3rd MiSeq run
195665,195665,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,47.956,-125.5396,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195665,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,118,70,Yes
53149,53149,NA,NA,NA,NA,HI-SEAK,M,Aplus,NA,HI-SEAK,HI-SEAK,x,x,51.783333,-127.9,2005,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,PWF,z0053149,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,120,38,Yes
195674,195674,NA,NA,NA,NA,NA,F,Aminus,NA,CCES,NA,NA,x,47.924,-125.3161,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195674,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,125,57,Yes
195776,195776,NA,NA,NA,NA,NA,F,Aminus,NA,CCES,NA,NA,x,42.2273,-124.5849,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195776,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,125,53,Yes
195678,195678,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,NA,NA,x,48.0102,-125.6281,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195678,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,129,78,Yes
43599,43599,NA,NA,NA,NA,HI-GOA,M,Aplus,NA,HI.nonSEAK,HI-GOA,NA,x,54.766666,-150.6,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043599,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,131,12,Yes
195770,195770,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,42.4141,-124.5004,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195770,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,133,72,Yes
195671,195671,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,47.9477,-125.5445,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195671,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,135,102,Yes
37611,37611,NA,NA,NA,CentAm,CentAm,F,F2,MnMito29,mito,CentAm,NA,x,37,-122.4,2003,TAGGING-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0037611,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,139,38,Yes
107078,107078,NA,NA,NA,NA,SMX,M,F2,NA,NA,SMX,NA,x,36.666666,-122.033333,2011,BIOPSY-CA-MLML,NA,bonus,NA,NA,NA,Nico,z0107078,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,143,30,Yes
195648,195648,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,48.4801,-125.0532,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195648,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,144,95,Yes
195653,195653,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,NA,NA,x,48.3542,-125.3579,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195653,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,144,82,Yes
195689,195689,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,47.5064,-124.881,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195689,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,154,47,Yes
45347,45347,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,F2,MnMito29,mito,MnMx-CA/OR/WA/SBC,NA,x,37.766666,-123.2,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0045347,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,157,105,Yes
43243,43243,NA,NA,NA,NA,HI-AI.Ber,F,E5,NA,HI.nonSEAK,HI-AI.Ber,NA,x,54.183333,-166.25,2004,BIOPSY-AK-NGOS,Craig Matkin,NA,3-Nov-21,NA,NA,SPLASH match,z0043243,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,165,30,Yes
43498,43498,NA,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,57.75,-137.233333,2004,BIOPSY-SWFSC-SPLASH,Jay,Seen in NBC and SEAK,2-Nov-21,3-Nov-21,NA,PWF,z0043498,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,169,91,Yes
195675,195675,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,47.9167,-125.2453,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195675,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,178,131,Yes
43668,43668,NA,NA,NA,NA,HI-GOA,M,Aminus,NA,HI.nonSEAK,HI-GOA,NA,x,57.583333,-151.583333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043668,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,181,122,Yes
53025,53025,NA,NA,NA,NA,HI-SEAK,M,Aminus,NA,HI-SEAK,HI-SEAK,x,x,53.966666,-133.4,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,PWF,z0053025,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,181,106,Yes
195655,195655,NA,NA,NA,NA,HI-WA/SBC,F,Aminus,NA,CCES,HI-WA/SBC,x,x,48.3237,-125.4128,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"PWF, Chris Gabriele",z0195655,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,182,105,Yes
51929,51929,NA,NA,NA,CentAm,CentAm,M,F2,MnMito32,mito,CentAm,NA,x,35.066666,-120.85,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0051929,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,183,111,Yes
66805,66805,NA,NA,NA,CentAm,CentAm,M,H35,MnMito45N,mito,CentAm,x,x,7.9,-79.066666,2006,BIOPSY-SWFSC-STAR06,Lisa,NA,Not required per Kelly,NA,NA,NA - collected in CentAm,z0066805,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,183,104,Yes
43819,43819,NA,NA,NA,NA,HI-AI.Ber,M,Aminus,NA,HI.nonSEAK,HI-AI.Ber,NA,x,54.316666,-166.733333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043819,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,183,126,Yes
40387,40387,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,19.716666,-156.066666,2003,BIOPSY-HIHWNMS,NA,bonus,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",z0040387,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,184,126,Yes
56387,56387,187911,187912,NA,Baker.CentAm,CentAm,F,E1,NA,ddRAD.CentAm,CentAm,x,x,10.966666,-85.85,2005,BIOPSY-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0187911,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,185,105,Yes
5757,5757,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,F,F2,MnMito32,mito,MnMx-CA/OR/WA/SBC,NA,x,37.583333,-123.016666,1996,BIOPSY-SWFSC-ORCAWA,Jay,NA,2-Nov-21,3-Nov-21,NA,Cascadia match pre-HW,z0005757,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,185,135,Yes
41248,41248,NA,NA,NA,NA,HI-GOA,M,Aplus,NA,HI.nonSEAK,HI-GOA,NA,x,21.966666,-156.716666,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,SPLASH match,z0041248,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,186,58,Yes
196805,196805,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,36.7863,-121.844,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196805,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,187,113,Yes
53760,53760,NA,NA,NA,CentAm,CentAm,M,E5,MnMito23,mito,CentAm,x,x,13.85,-90.55,2006,BIOPSY-GUATEMALA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053760,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,189,114,Yes
197660,197660,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,36.6584,-121.9472,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0197660,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,191,152,Yes
53133,53133,NA,NA,NA,NA,HI-SEAK,M,Aminus,NA,HI-SEAK,HI-SEAK,x,x,52.333333,-131.033333,2005,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,PWF,z0053133,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,192,118,Yes
195693,195693,NA,NA,NA,NA,NA,M,E2,NA,CCES,NA,NA,x,46.9436,-124.7352,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195693,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,192,144,Yes
195663,195663,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E4,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,47.9722,-125.4568,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195663,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,194,105,Yes
56069,56069,NA,NA,NA,NA,MnMx-Baker,M,Aplus,NA,NA,MnMx-Baker,NA,x,20.666666,-105.383333,2004,BIOPSY-MEXICO-SPLASH,NA,bonus,NA,NA,NA,NA - no herd assigned,z0056069,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,196,142,Yes
108528,195767,108528,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F2,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,42.401,-124.5153,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195767,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,196,125,Yes
195682,195682,NA,NA,NA,NA,NA,F,E4,NA,CCES,NA,NA,x,48.0889,-125.6515,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195682,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,197,157,Yes
41274,41274,NA,NA,NA,NA,HI-SEAK/NBC,M,Aplus,NA,NA,HI-SEAK/NBC,NA,x,21.983333,-159.783333,2004,BIOPSY-HIHWNMS,NA,bonus,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",z0041274,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,198,138,Yes
195778,195778,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,42.1255,-124.5731,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195778,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,201,129,Yes
175915,175915,NA,NA,NA,NA,SMX,F,E1,NA,NA,SMX,NA,x,38.279833,-123.113,2016,BIOPSY-CASCADIA,John,NA,NA,NA,NA,Katherina,z0175915,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,202,132,Yes
175378,175378,NA,NA,NA,NA,HI-WA/SBC,M,Aminus,NA,NA,HI-WA/SBC,NA,x,46.885,-124.658,2012,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,PWF,z0175378,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,203,161,Yes
195647,195647,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,48.4593,-125.0188,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195647,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,203,167,Yes
43566,43566,NA,NA,NA,NA,HI-GOA,M,Aminus,NA,HI.nonSEAK,HI-GOA,NA,x,59.316666,-144.083333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043566,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,206,163,Yes
40308,40308,NA,NA,NA,NA,HI-SEAK/NBC,F,Aplus,NA,NA,HI-SEAK/NBC,NA,x,20.916666,-156.733333,2004,BIOPSY-HIHWNMS,NA,bonus,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",z0040308,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,208,153,Yes
195762,195762,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E7,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,43.6959,-124.3445,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195762,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,208,124,Yes
53846,53846,NA,NA,NA,CentAm,CentAm,M,F1,MnMito28N,mito,CentAm,x,x,12.633333,-87.5,2006,BIOPSY-NICARAGUA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053846,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,212,161,Yes
195688,195688,NA,NA,NA,NA,HI-WA/SBC,F,Aplus,NA,CCES,HI-WA/SBC,x,x,47.5491,-124.9072,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Bert Forbes-PUBLIC,z0195688,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,212,151,Yes
29828,29828,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1,NA,NA,MnMx-CA/OR/WA/SBC,NA,x,44.25,-124.533333,2002,BIOPSY-CASCADIA,NA,Added Nov 29,NA,NA,NA,Nico,z0029828,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,212,126,Yes
195683,195683,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F1,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,48.0845,-125.6564,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0195683,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,212,153,Yes
56374,56374,107081,NA,NA,CentAm,CentAm,M,F2,MnMito32,mito,CentAm,NA,x,8.7,-83.733333,2004,SLOUGHED-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0056374,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,215,146,Yes
175916,175916,NA,NA,NA,NA,CentAm,M,F3,NA,NA,CentAm,NA,x,38.2645,-123.13333,2016,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0175916,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,216,161,Yes
51875,51875,NA,NA,NA,Baja,MnMx-CA/OR/WA/SBC,F,E4,MnMito22,mito,MnMx-CA/OR/WA/SBC,NA,x,47.466666,-125.116666,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0051875,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,219,97,Yes
53757,53757,NA,NA,NA,CentAm,CentAm,F,E1,MnMito09,mito,CentAm,NA,x,13.783333,-90.366666,2006,BIOPSY-GUATEMALA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053757,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,222,119,Yes
196846,196846,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,34.1081,-120.1438,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196846,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,222,157,Yes
40298,40298,43496,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,x,x,20.9,-156.783333,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",z0043496,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,223,139,Yes
29860,29860,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,Aplus,MnMito06,mito,MnMx-CA/OR/WA/SBC,NA,x,41.95,-124.5,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0029860,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,223,172,Yes
187859,187859,NA,NA,NA,NA,SMX,F,F2,NA,NA,SMX,NA,x,35.1143,-120.8178,2017,BIOPSY-CASCADIA,John,Added Nov 29,NA,NA,NA,FIBB,z0187859,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,224,166,Yes
56064,56064,NA,NA,NA,NA,MnMx-Baker,M,E1,NA,NA,MnMx-Baker,NA,x,20.7,-105.5,2004,BIOPSY-MEXICO-SPLASH,NA,bonus,NA,NA,NA,NA - no herd assigned,z0056064,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,227,118,Yes
56065,56065,NA,NA,NA,NA,MnMx-Baker,M,F2,NA,NA,MnMx-Baker,NA,x,20.633333,-105.316666,2004,BIOPSY-MEXICO-SPLASH,NA,bonus,NA,NA,NA,NA - no herd assigned,z0056065,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,227,110,Yes
196810,196810,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,35.372,-120.8902,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0196810,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,230,160,Yes
175927,175927,NA,NA,NA,NA,SMX,M,E1,NA,NA,SMX,NA,x,38.1384,-123.3395,2016,BIOPSY-CASCADIA,John,Added Nov 29,NA,NA,NA,"Nico, FIBB",z0175927,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,231,201,Yes
56389,56389,NA,NA,NA,CentAm,CentAm,F,E4,MnMito22,ddRAD.CentAm,CentAm,x,x,10.766666,-85.683333,2005,BIOPSY-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0056389,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,233,174,Yes
56073,56073,NA,NA,NA,NA,MnMx-Baker,F,E5,NA,NA,MnMx-Baker,NA,x,20.7,-105.483333,2004,BIOPSY-MEXICO-SPLASH,NA,bonus,NA,NA,NA,NA - no herd assigned,z0056073,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,234,174,Yes
195657,195657,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,NA,NA,x,48.0171,-125.416,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195657,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,235,211,Yes
5758,5758,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,E1_E11,MnMito13N,mito,MnMx-CA/OR/WA/SBC,NA,x,37.583333,-123.016666,1996,BIOPSY-SWFSC-ORCAWA,Jay,NA,2-Nov-21,3-Nov-21,NA,Cascadia match pre-HW,z0005758,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,236,186,Yes
61969,61969,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,E10,MnMito15,mito,MnMx-CA/OR/WA/SBC,NA,x,41.45,-124.483333,2006,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0061969,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,236,181,Yes
44033,44033,NA,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,56.916666,-136.033333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,"PWF, Chris Gabriele",z0044033,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,237,172,Yes
56034,56034,NA,NA,NA,NA,Rev,M,E1,NA,ddRAD.REV,Rev,x,x,18.7,-110.983333,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,NA - no winter photo,z0056034,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,237,147,Yes
195643,195643,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,48.4558,-124.9914,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195643,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,238,212,Yes
195659,195659,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,48.0211,-125.4069,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195659,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,238,211,Yes
196839,196839,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,35.374,-120.8889,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196839,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,238,169,Yes
43674,43674,NA,NA,NA,NA,REV-WGOA/NGOA,F,E9,NA,NA,REV-WGOA/NGOA,NA,x,56.666666,-152.316666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043674,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,239,179,Yes
43494,43494,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,57.733333,-136.983333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,Wild Side Specialty Tours-PUBLIC,z0043494,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,242,137,Yes
44023,44023,NA,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,56.916666,-136.033333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,PWF,z0044023,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,244,207,Yes
195777,195777,NA,NA,NA,NA,NA,F,Aminus,NA,CCES,NA,NA,x,42.2088,-124.5865,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195777,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,245,186,Yes
195705,195705,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,Aplus,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.633,-124.5118,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195705,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,246,171,Yes
195755,195755,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,43.6357,-124.4114,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195755,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,248,211,Yes
197664,197664,NA,NA,NA,NA,SMX,M,E10,NA,CCES,SMX,NA,x,36.6491,-121.9762,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0197664,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,248,213,Yes
196838,196838,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,35.3733,-120.8916,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Cascadia match pre-HW,z0196838,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,249,203,Yes
195673,195673,NA,NA,NA,NA,NA,F,E4,NA,CCES,NA,NA,x,47.9655,-125.5435,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195673,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,249,220,Yes
196891,196891,NA,NA,NA,NA,NA,M,F1,NA,CCES,NA,NA,x,40.8872,-124.4052,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196891,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,251,211,Yes
29863,29863,51894,NA,NA,CentAm,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,34.116666,-120.2,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0029863,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,252,206,Yes
43278,43278,NA,NA,NA,NA,HI-GOA,M,Aminus,NA,HI.nonSEAK,HI-GOA,NA,x,59.8,-149.45,2004,BIOPSY-AK-NGOS,Craig Matkin,NA,3-Nov-21,NA,NA,SPLASH match,z0043278,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,252,125,Yes
43489,43489,NA,NA,NA,NA,HI-SEAK/NBC,M,Aplus,NA,NA,HI-SEAK/NBC,NA,x,56.583333,-134.45,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,PWF,z0043489,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,253,129,Yes
196851,196851,NA,NA,NA,NA,NA,F,F2,NA,CCES,NA,NA,x,40.8624,-124.2632,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196851,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,253,210,Yes
