,AnimalID,LABID.x,Duplicate1,Duplicate2,Duplicate3,Herd,all.2021.data.herds,SEX,HAP,mito.haps,USE,GTseq.stratum,Optimization.sample,Main.run,Latitude,Longitude,YR,SOURCE,Contact,Notes,Permission.requested,Permission.received,Photo.Need.permission,Photo.Have.permission,LABID,prod,val,MS43,MS45,MS51,MS54,times.run,genos.10readsMin,genos.20readsMin,Status,Concentration,Dried.down
376,187847,187847,195731,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,42.8413,-124.7664,2017,BIOPSY-CASCADIA,NA,NA,NA,NA,NA,Nico,z0195731,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,319,295,Complete,101.29,NA
306,195732,195732,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F1,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.6136,-124.5161,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195732,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,296,271,Complete,72.04,NA
617,195733,195733,NA,NA,NA,NA,NA,F,E10,NA,CCES,CCES,NA,x,43.6116,-124.5184,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195733,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,332,330,Complete,127.42,NA
628,195735,195735,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,43.6017,-124.5111,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195735,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,333,329,Complete,134,NA
243,195736,195736,NA,NA,NA,NA,NA,M,E13,NA,CCES,CCES,NA,x,43.6025,-124.5127,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195736,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,257,227,In.Progress,30.28,NA
509,195737,195737,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.6492,-124.3913,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195737,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,328,325,Complete,121.54,NA
548,195738,195738,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,CCES,NA,x,43.6484,-124.3907,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195738,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,329,329,Complete,122.42,NA
440,195739,195739,NA,NA,NA,NA,NA,M,E6,NA,CCES,CCES,NA,x,43.6473,-124.378,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195739,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,320,Complete,96.58,NA
293,195740,195740,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,Aplus,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.6508,-124.3698,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195740,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,290,230,Complete,98.16,NA
463,195741,195741,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,CCES,NA,x,43.6527,-124.3665,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195741,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,319,Complete,21.7,NA
642,195742,195742,NA,NA,NA,NA,NA,F,E13,NA,CCES,CCES,NA,x,43.6623,-124.344,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195742,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,335,333,Complete,162.36,NA
464,195743,195743,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,43.6635,-124.3352,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195743,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,324,Complete,166.98,NA
573,195748,195748,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,CCES,NA,x,43.404,-124.5665,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195748,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,330,328,Complete,125.48,NA
117,187843,187843,195749,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,42.0745,-124.5829,2017,BIOPSY-CASCADIA,NA,NA,NA,NA,NA,[no name] Displayed with permission from [**SPLASH project**],z0195749,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,29,7,Abandoned,41.11,NA
66,195750,195750,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,43.2135,-124.5884,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195750,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,0,Abandoned,19.92,NA
146,195751,195751,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.2153,-124.5907,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195751,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,103,56,In.Progress,32.72,NA
27,195753,195753,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E6,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.1329,-124.725,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Vallarta Adventures,z0195753,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,Abandoned,16.51,NA
77,195754,195754,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E7,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.0478,-124.7706,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195754,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1,Abandoned,56.6,NA
228,195755,195755,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,CCES,NA,x,43.6357,-124.4114,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195755,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,248,211,In.Progress,69.53,NA
150,195756,195756,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,43.6349,-124.4098,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195756,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,110,31,In.Progress,28.74,NA
67,195757,195757,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,43.6346,-124.4297,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195757,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,1,Abandoned,47.1,NA
47,195758,195758,NA,NA,NA,NA,SMX,M,E13,NA,CCES,SMX,NA,x,43.7186,-124.3695,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195758,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,Abandoned,38.21,NA
113,195759,195759,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,43.7015,-124.371,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195759,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,24,2,Abandoned,28.38,NA
28,195760,195760,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.6898,-124.3614,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0195760,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,Abandoned,23.72,NA
41,195761,195761,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,43.6887,-124.3509,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195761,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,Abandoned,18.5,NA
196,195762,195762,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E7,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,43.6959,-124.3445,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195762,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,208,124,In.Progress,24.74,NA
68,195763,195763,NA,NA,NA,NA,NA,F,E2,NA,CCES,CCES,NA,x,43.7124,-124.328,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195763,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,1,Abandoned,54.37,NA
107,195764,195764,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E7,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.7183,-124.3183,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,WW Cabo,z0195764,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,20,3,Abandoned,46.68,NA
69,195766,195766,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,CCES,NA,x,42.3983,-124.5181,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195766,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,1,Abandoned,41.59,NA
187,108528,195767,108528,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F2,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,42.401,-124.5153,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195767,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,196,125,In.Progress,50.72,NA
84,195769,195769,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,42.4167,-124.5177,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195769,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,3,1,Abandoned,41.64,NA
159,195770,195770,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,CCES,NA,x,42.4141,-124.5004,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195770,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,133,72,In.Progress,33.27,NA
139,195771,195771,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,CCES,NA,x,42.4133,-124.5045,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195771,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,80,20,In.Progress,29.43,NA
140,195772,195772,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,CCES,NA,x,42.1897,-124.4492,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195772,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,87,15,In.Progress,14.08,NA
251,195773,195773,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,42.2539,-124.4549,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195773,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,262,224,In.Progress,36.7,NA
70,195775,195775,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,CCES,NA,x,42.2829,-124.4542,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195775,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,1,Abandoned,14.4,NA
156,195776,195776,NA,NA,NA,NA,NA,F,Aminus,NA,CCES,CCES,NA,x,42.2273,-124.5849,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195776,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,125,53,In.Progress,21.02,NA
226,195777,195777,NA,NA,NA,NA,NA,F,Aminus,NA,CCES,CCES,NA,x,42.2088,-124.5865,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195777,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,245,186,In.Progress,30.5,NA
190,195778,195778,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,42.1255,-124.5731,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195778,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,201,129,In.Progress,22.04,NA
71,195779,195779,NA,NA,NA,NA,NA,M,F3,NA,CCES,CCES,NA,x,40.7154,-124.4858,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195779,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,1,Abandoned,47.74,NA
96,195780,195780,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,40.6023,-124.513,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195780,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,11,2,Abandoned,16.61,NA
119,195781,195781,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,40.6033,-124.512,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195781,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,30,5,Abandoned,16.54,NA
270,195782,195782,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,40.603,-124.5098,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195782,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,275,222,Complete,33.16,NA
129,195783,195783,196893,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E7,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,40.6029,-124.5071,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0195783,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,50,6,Abandoned,38.87,NA
248,195784,195784,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E6,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,40.6008,-124.5052,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0195784,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,262,201,In.Progress,33.1,NA
105,195786,195786,NA,NA,NA,NA,NA,F,E13,NA,CCES,CCES,NA,x,40.6063,-124.4958,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195786,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,17,3,Abandoned,35.95,NA
97,195787,195787,NA,NA,NA,NA,NA,F,E13,NA,CCES,CCES,NA,x,40.6073,-124.5019,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195787,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,11,1,Abandoned,20.39,NA
260,195791,195791,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,32.588333,-118.076666,2018,ENTANGLED-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195791,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,269,242,In.Progress,69.42,NA
599,196686,196686,NA,NA,NA,Shemisphere,Shemisphere,M,F2,MnMito18,mito,Shemisphere,NA,x,NA,NA,2003,BIOPSY-BAKER,Scott,Will use all DNA if we include,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196686,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,331,329,Complete,57.78,NA
600,196687,196687,NA,NA,NA,Shemisphere,Shemisphere,M,F2,MnMito18,mito,Shemisphere,NA,x,NA,NA,NA,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196687,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,331,328,Complete,29.5,NA
554,196689,196689,NA,NA,NA,Shemisphere,Shemisphere,M,F2,MnMito36,mito,Shemisphere,NA,x,NA,NA,NA,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196689,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,329,328,Complete,41.94,NA
448,196690,196690,NA,NA,NA,Shemisphere,Shemisphere,F,F2,MnMito37,mito,Shemisphere,NA,x,NA,NA,NA,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196690,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,325,317,Complete,219.65,NA
354,196691,196691,NA,NA,NA,Shemisphere,Shemisphere,M,SP90,MnMito50N,mito,Shemisphere,NA,x,NA,NA,2014,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196691,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,313,297,Complete,34.07,NA
526,196692,196692,NA,NA,NA,Shemisphere,Shemisphere,F,SP90,MnMito48,mito,Shemisphere,NA,x,NA,NA,2014,BIOPSY-BAKER,Scott,Will use all DNA if we include,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196692,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,328,324,Complete,43.81,NA
431,196693,196693,NA,NA,NA,Shemisphere,Shemisphere,F,SP90,MnMito48,mito,Shemisphere,NA,x,NA,NA,2014,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196693,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,318,Complete,52.1,NA
432,196694,196694,NA,NA,NA,Shemisphere,Shemisphere,F,SP90,MnMito49,mito,Shemisphere,NA,x,NA,NA,2014,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196694,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,320,Complete,89.06,NA
598,196707,196707,NA,NA,NA,NA,NA,F,E3,NA,CCES,CCES,NA,x,36.8026,-121.7996,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196707,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,331,326,Complete,110.47,NA
342,196708,196708,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,36.8076,-121.8024,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196708,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,309,283,Complete,80.68,NA
465,196709,196709,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,36.8017,-121.7997,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196709,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,316,Complete,107.26,NA
612,196710,196710,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.7595,-121.8782,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0196710,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,332,328,Complete,141.68,NA
421,187882,187882,196713,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.803,-121.8051,2017,BIOPSY-CASCADIA,NA,NA,NA,NA,NA,Nico,z0196713,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,324,310,Complete,73.94,NA
549,196714,196714,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,36.8035,-121.8005,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196714,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,329,327,Complete,109.56,NA
301,196715,196715,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.8056,-121.7993,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0196715,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,294,248,Complete,99.4,NA
466,196718,196718,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,36.7996,-121.8248,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196718,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,324,Complete,108.82,NA
567,196719,196719,196820,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,36.8012,-121.821,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196719,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,330,327,Complete,114.69,NA
366,196721,196721,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,CCES,NA,x,38.2542,-123.2624,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196721,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,316,294,Complete,17.21,NA
492,196722,196722,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,38.0358,-123.5129,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196722,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,327,323,Complete,153.84,NA
276,196723,196723,NA,NA,NA,NA,NA,F,E7,NA,CCES,CCES,NA,x,37.993,-123.473,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196723,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,280,237,Complete,94.36,NA
297,196724,196724,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.5044,-122.5912,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,Ma. Eugenia Rodr√≠guez V√°zquez-PUBLIC,NA,z0196724,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,292,259,Complete,94.8,NA
613,196725,196725,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.5057,-122.5873,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196725,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,332,327,Complete,123.3,NA
441,196726,196726,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,37.5119,-122.5859,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196726,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,318,Complete,102.15,NA
493,196727,196727,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,37.5471,-122.6112,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196727,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,327,324,Complete,179.4,NA
550,196728,196728,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,37.5876,-122.7458,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196728,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,329,327,Complete,157.8,NA
436,196729,196729,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F1,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.5943,-122.7909,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196729,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,325,316,Complete,183.44,NA
416,196730,196730,NA,NA,NA,NA,CentAm,M,F2,NA,CCES,CentAm,x,x,37.5937,-122.7907,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,Joelle De Weerdt-PUBLIC,NA,z0196730,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,324,317,Complete,84.14,NA
437,196731,196731,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.5951,-122.7912,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196731,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,325,321,Complete,147.08,NA
467,196732,196732,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,37.5947,-122.7905,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196732,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,316,Complete,89.19,NA
299,196733,196733,196735,NA,NA,NA,CentAm,M,F2,NA,CCES,CentAm,x,x,37.5946,-122.7909,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196733,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,294,271,Complete,68.87,NA
510,196734,196734,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E5,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.5956,-122.7912,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0196734,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,328,322,Complete,76.09,NA
