"","locus","genos","num.haps"
"313","Mnov_gtseq_65",598,3
"314","Mnov_gtseq_66",564,3
"315","Mnov_gtseq_67",607,3
"316","Mnov_gtseq_68",518,4
"317","Mnov_gtseq_69",581,3
"318","Mnov_gtseq_70",554,3
"319","Mnov_gtseq_71",569,3
"320","Mnov_gtseq_72",613,3
"321","Mnov_gtseq_73",588,3
"322","Mnov_gtseq_74",602,3
"323","Mnov_gtseq_75",576,6
"324","Mnov_gtseq_8",512,3
"325","Mnov_gtseq_80",530,3
"326","Mnov_gtseq_81",513,3
"327","Mnov_gtseq_82",570,3
"328","Mnov_gtseq_83",588,3
"329","Mnov_gtseq_84",587,3
"330","Mnov_gtseq_86",594,3
"331","Mnov_gtseq_88",504,3
"332","Mnov_gtseq_90",612,3
"333","Mnov_gtseq_91",548,3
"334","Mnov_gtseq_92",534,3
"335","Mnov_gtseq_93",560,3
"336","Mnov_gtseq_94",542,3
"337","Mnov_gtseq_97",526,3
"338","Mnov_gtseq_98",560,3
